"['mother', 'mother', 'abort', 'let', 'rememb', 'children', 'got', 'get', 'damp', 'small', 'pulp', 'littl', 'hair', 'singer', 'worker', 'never', 'handl', 'never', 'neglect', 'beat', 'silenc', 'buy', 'never', 'wind', 'scuttl', 'ghost', 'never', 'leav', 'control', 'lusciou', 'sigh', 'return', 'snack', 'gobbl', 'heard', 'voic', 'wind', 'voic', 'dim', 'kill', 'contract', 'eas', 'dim', 'dear', 'breast', 'could', 'never', 'said', 'sweet', 'sin']"
"['first', 'love', 'first', 'love', 'struck', 'hour', 'love', 'sudden', 'sweet', 'face', 'bloom', 'like', 'sweet', 'flower', 'stole', 'heart', 'away', 'complet', 'face', 'turn', 'pale', 'deadli', 'pale', 'leg', 'refus', 'walk', 'away', 'look', 'could', 'ail', 'life', 'seem', 'turn', 'blood', 'rush', 'face', 'took', 'eyesight', 'quit', 'away', 'tree', 'bush', 'round', 'place', 'seem', 'midnight', 'noonday', 'could', 'see', 'singl']"
"['papa', 'waltz', 'papa', 'waltz', 'whiskey', 'breath', 'could', 'make', 'small', 'boy', 'dizzi', 'hung', 'like', 'death', 'waltz', 'easi', 'romp', 'pan', 'slid', 'kitchen', 'shelf', 'mother', 'counten', 'could', 'unfrown', 'hand', 'held', 'wrist', 'batter', 'one', 'knuckl', 'everi', 'step', 'miss', 'right', 'ear', 'scrape', 'buckl', 'beat', 'time', 'head', 'palm', 'cake', 'hard', 'dirt', 'waltz', 'bed', 'still', 'cling', 'shirt']"
"['soon', 'fred', 'get', 'bed', 'soon', 'fred', 'get', 'bed', 'soon', 'fred', 'get', 'bed', 'underwear', 'goe', 'mother', 'laugh', 'put', 'head', 'place', 'underwear', 'near', 'ear', 'brain', 'fred', 'underwear', 'night', 'fred', 'goe', 'back', 'bed', 'deftli', 'pluck', 'mother', 'switch', 'light', 'softli', 'croon', 'good', 'night', 'good', 'night', 'reason', 'one', 'know', 'fred', 'underwear', 'goe', 'toe', ' ', ' ']"
"['say', 'say', 'eaten', 'plum', 'icebox', 'probabl', 'save', 'breakfast', 'forgiv', 'delici', 'sweet', 'cold', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['life', 'life', 'life', 'believ', 'dream', 'dark', 'sage', 'say', 'oft', 'littl', 'morn', 'rain', 'foretel', 'pleasant', 'day', 'sometim', 'cloud', 'gloom', 'transient', 'shower', 'make', 'rose', 'bloom', 'lament', 'fall', 'rapidli', 'merrili', 'life', 'sunni', 'hour', 'flit', 'grate', 'cheerili', 'enjoy', 'fli', 'though', 'death', 'time', 'step', 'call', 'best', 'away', 'though', 'sorrow', 'seem', 'win', 'hope', 'heavi', 'sway', 'yet']"
"['fish', 'fish', 'caught', 'tremend', 'fish', 'held', 'besid', 'boat', 'half', 'water', 'hook', 'fast', 'corner', 'fought', 'hung', 'grunt', 'weight', 'batter', 'vener', 'home', 'brown', 'skin', 'hung', 'strip', 'like', 'ancient', 'wallpap', 'pattern', 'darker', 'brown', 'like', 'wallpap', 'shape', 'like', 'rose', 'stain', 'lost', 'speckl', 'barnacl', 'fine', 'rosett', 'lime', 'infest', 'tini', 'white', 'underneath', 'two', 'three', 'rag', 'green']"
"['fern', 'hill', 'fern', 'hill', 'young', 'easi', 'appl', 'bough', 'lilt', 'hous', 'happi', 'grass', 'green', 'night', 'dingl', 'starri', 'time', 'let', 'hail', 'climb', 'golden', 'heyday', 'eye', 'honour', 'among', 'wagon', 'princ', 'appl', 'town', 'time', 'lordli', 'tree', 'leav', 'trail', 'daisi', 'barley', 'river', 'windfal', 'green', 'carefre', 'famou', 'among', 'barn', 'happi', 'yard', 'sing', 'farm', 'home', 'sun', 'young']"
"['life', 'tragedi', 'life', 'tragedi', 'may', 'miseri', 'sing', 'go', 'silent', 'brim', 'day', 'may', 'miseri', 'never', 'love', 'deeper', 'grief', 'beset', 'sing', 'perfect', 'song', 'lost', 'key', 'potent', 'sorrow', 'grief', 'pale', 'sad', 'stare', 'life', 'come', 'near', 'perfect', 'love', 'hot', 'passion', 'untemp', 'youth', 'lie', 'asid', 'vaniti', 'give', 'thi', 'trust', 'worship', 'inde', 'accurs', 'mortal', 'love', 'sing']"
"['passion', 'shepherd', 'love', 'passion', 'shepherd', 'love', 'come', 'live', 'love', 'pleasur', 'prove', 'valley', 'grove', 'hill', 'field', 'wood', 'steepi', 'mountain', 'sit', 'upon', 'rock', 'see', 'shepherd', 'feed', 'flock', 'shallow', 'river', 'whose', 'fall', 'melodi', 'bird', 'sing', 'make', 'thee', 'bed', 'rose', 'thousand', 'fragrant', 'pois', 'cap', 'flower', 'kirtl', 'embroid', 'leav', 'myrtl', 'gown', 'made', 'finest', 'wool', 'pretti']"
"['echo', 'echo', 'come', 'silenc', 'night', 'come', 'speak', 'silenc', 'dream', 'come', 'soft', 'round', 'cheek', 'eye', 'bright', 'sunlight', 'stream', 'come', 'back', 'tear', 'memori', 'hope', 'love', 'finish', 'dream', 'sweet', 'sweet', 'bitter', 'sweet', 'whose', 'waken', 'paradis', 'soul', 'brimful', 'love', 'abid', 'meet', 'thirst', 'long', 'eye', 'watch', 'slow', 'door', 'open', 'let', 'let', 'yet', 'come', 'dream', 'may']"
"['love', 'like', 'ice', 'love', 'like', 'ice', 'love', 'like', 'ice', 'fire', 'come', 'cold', 'great', 'dissolv', 'hot', 'desir', 'harder', 'grow', 'entreat', 'come', 'exceed', 'heat', 'allay', 'cold', 'burn', 'much', 'boil', 'sweat', 'feel', 'flame', 'augment', 'manifold', 'miracul', 'thing', 'may', 'told', 'fire', 'thing', 'melt', 'harden', 'ice', 'ice', 'congeal', 'senseless', 'cold', 'kindl', 'fire', 'wonder', 'devic', 'power']"
"['alway', 'marri', 'april', 'girl', 'alway', 'marri', 'april', 'girl', 'prais', 'spell', 'bless', 'charm', 'found', 'april', 'april', 'golden', 'april', 'cloudi', 'graciou', 'cruel', 'tender', 'rowdi', 'april', 'soft', 'flower', 'languor', 'april', 'cold', 'sudden', 'anger', 'ever', 'chang', 'ever', 'true', 'love', 'april', 'love', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['gleam', 'sunshin', 'gleam', 'sunshin', 'place', 'stand', 'still', 'steed', 'let', 'review', 'scene', 'summon', 'shadowi', 'past', 'form', 'past', 'present', 'unit', 'beneath', 'time', 'flow', 'tide', 'like', 'footprint', 'hidden', 'brook', 'seen', 'either', 'run', 'highway', 'town', 'green', 'lane', 'descend', 'walk', 'church', 'thee', 'gentlest', 'friend', 'shadow', 'lay', 'move', 'grass', 'move', 'bough', 'shadow', 'thou', 'didst', 'thi', 'dress']"
"['moment', 'moment', 'moment', 'mani', 'year', 'hard', 'work', 'long', 'voyag', 'stand', 'centr', 'room', 'hous', 'squar', 'mile', 'island', 'countri', 'know', 'last', 'got', 'say', 'moment', 'tree', 'unloos', 'soft', 'arm', 'around', 'bird', 'take', 'back', 'languag', 'cliff', 'fissur', 'collaps', 'air', 'move', 'back', 'like', 'wave', 'ca', 'whisper', 'visitor', 'time', 'time', 'climb', 'hill', 'plant', 'flag', 'never', 'belong']"
"['ulyss', 'ulyss', 'littl', 'profit', 'idl', 'king', 'still', 'hearth', 'among', 'barren', 'crag', 'match', 'age', 'wife', 'mete', 'dole', 'unequ', 'law', 'unto', 'savag', 'race', 'hoard', 'sleep', 'feed', 'know', 'rest', 'travel', 'drink', 'life', 'lee', 'time', 'enjoy', 'greatli', 'suffer', 'greatli', 'love', 'alon', 'shore', 'thro', 'scud', 'drift', 'raini', 'hyad', 'vext', 'dim', 'sea', 'becom', 'name', 'alway', 'roam']"
"['alon', 'drink', 'moon', 'alon', 'drink', 'moon', 'amongst', 'flower', 'alon', 'pot', 'wine', 'drink', 'lift', 'cup', 'ask', 'moon', 'drink', 'reflect', 'mine', 'wine', 'cup', 'three', 'us', 'sigh', 'moon', 'drink', 'shadow', 'goe', 'emptili', 'along', 'never', 'say', 'word', 'friend', 'use', 'two', 'compani', 'time', 'happi', 'must', 'happi', 'around', 'sit', 'sing', 'moon', 'accompani', 'danc', 'shadow', 'danc', 'along']"
"['life', 'life', 'life', 'life', 'love', 'life', 'sleep', 'shall', 'rest', 'shall', 'yet', 'death', 'paus', 'peac', 'year', 'long', 'green', 'grass', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['anim', 'state', 'anim', 'state', 'earthquak', 'thunder', 'volcan', 'erupt', 'even', 'natur', 'calam', 'sudden', 'loud', 'sound', 'broke', 'bush', 'whizz', 'shudder', 'crack', 'tear', 'echo', 'fear', 'horror', 'dark', 'terror', 'miseri', 'ill', 'spirit', 'spread', 'commit', 'destruct', 'death', 'horribl', 'situat', 'dust', 'dirt', 'smoke', 'coil', 'whole', 'atmospher', 'harmless', 'anim', 'quit', 'perplex', 'helpless', 'began', 'cri', 'shout', 'run', 'rush']"
"['wave', 'drown', 'wave', 'drown', 'nobodi', 'heard', 'dead', 'man', 'still', 'lay', 'moan', 'much', 'thought', 'wave', 'poor', 'chap', 'alway', 'love', 'lark', 'dead', 'must', 'cold', 'heart', 'gave', 'way', 'oh', 'cold', 'alway', 'still', 'dead', 'one', 'lay', 'moan', 'much', 'far', 'life', 'wave', 'drown', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['must', 'die', 'must', 'die', 'must', 'die', 'let', 'like', 'hog', 'hunt', 'pen', 'inglori', 'spot', 'round', 'us', 'bark', 'mad', 'hungri', 'dog', 'make', 'mock', 'accursèd', 'must', 'die', 'let', 'us', 'nobli', 'die', 'preciou', 'blood', 'may', 'shed', 'vain', 'even', 'monster', 'defi', 'shall', 'constrain', 'honor', 'us', 'though', 'dead', 'kinsmen', 'must', 'meet', 'common', 'foe', 'though', 'far', 'outnumb']"
"['advic', 'girl', 'advic', 'girl', 'one', 'worth', 'possess', 'quit', 'possess', 'lay', 'heart', 'young', 'angri', 'dear', 'truth', 'hard', 'preciou', 'stone', 'lay', 'hot', 'cheek', 'let', 'hide', 'hold', 'like', 'crystal', 'alon', 'gaze', 'depth', 'ici', 'long', 'look', 'long', 'bless', 'one', 'worth', 'possess', 'quit', 'possess', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['ah', 'hour', 'ill', 'sever', 'unit', 'let', 'us', 'remain', 'togeth', 'still', 'good', 'call', 'lone', 'night', 'good', 'though', 'thi', 'sweet', 'wish', 'wing', 'flight', 'said', 'thought', 'understood', 'good', 'heart', 'near', 'move', 'even', 'close', 'morn', 'light', 'night', 'good', 'love', 'never', 'say', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['pain', 'pain', 'pain', 'break', 'shell', 'enclos', 'understand', 'even', 'stone', 'fruit', 'must', 'break', 'heart', 'may', 'stand', 'sun', 'must', 'know', 'pain', 'could', 'keep', 'heart', 'wonder', 'daili', 'miracl', 'life', 'pain', 'would', 'seem', 'less', 'wondrou', 'joy', 'would', 'accept', 'season', 'heart', 'even', 'alway', 'accept', 'season', 'pass', 'field', 'would', 'watch', 'seren', 'winter', 'grief', 'much', 'pain', 'bitter']"
"['lip', 'lip', 'kiss', 'sonnet', 'xliii', 'lip', 'lip', 'kiss', 'sonnet', 'xliii', 'lip', 'lip', 'kiss', 'forgotten', 'arm', 'lain', 'head', 'till', 'morn', 'rain', 'full', 'ghost', 'tonight', 'tap', 'sigh', 'upon', 'glass', 'listen', 'repli', 'heart', 'stir', 'quiet', 'pain', 'unrememb', 'lad', 'turn', 'midnight', 'cri', 'thu', 'winter', 'stand', 'lone', 'tree', 'know', 'bird', 'vanish', 'one', 'one', 'yet', 'know']"
"['ever', 'love', 'love', 'first', 'sight', 'ever', 'love', 'love', 'first', 'sight', 'lie', 'power', 'love', 'hate', 'us', 'overrul', 'two', 'strip', 'long', 'ere', 'cours', 'begin', 'wish', 'one', 'love', 'win', 'one', 'especi', 'affect', 'two', 'gold', 'ingot', 'like', 'respect', 'reason', 'man', 'know', 'let', 'suffic', 'behold', 'censur', 'deliber', 'love', 'slight', 'ever', 'love', 'love', 'first', 'sight', ' ']"
"['said', 'love', 'said', 'love', 'said', 'love', 'old', 'day', 'men', 'ador', 'thee', 'thi', 'way', 'els', 'name', 'thee', 'boy', 'bright', 'one', 'spread', 'heaven', 'beneath', 'sun', 'said', 'love', 'said', 'know', 'thee', 'weak', 'judgment', 'heart', 'abrim', 'clamour', 'thee', 'thou', 'pleas', 'inflict', 'us', 'thine', 'agoni', 'said', 'said', 'love', 'thou', 'art', 'young', 'thou', 'art', 'fair', 'faeri']"
"['raglan', 'road', 'raglan', 'road', 'raglan', 'road', 'autumn', 'day', 'met', 'first', 'knew', 'dark', 'hair', 'would', 'weav', 'snare', 'might', 'one', 'day', 'rue', 'saw', 'danger', 'yet', 'walk', 'along', 'enchant', 'way', 'said', 'let', 'grief', 'fallen', 'leaf', 'dawn', 'day', 'grafton', 'street', 'novemb', 'trip', 'lightli', 'along', 'ledg', 'deep', 'ravin', 'seen', 'worth', 'passion', 'pledg', 'queen', 'heart', 'still']"
"['voic', 'voic', 'wild', 'bee', 'reel', 'bough', 'bough', 'furri', 'coat', 'gauzi', 'set', 'jacinth', 'bell', 'wander', 'sit', 'closer', 'love', 'trow', 'made', 'vow', 'swore', 'two', 'live', 'like', 'one', 'long', 'love', 'sea', 'long', 'sunflow', 'sought', 'sun', 'shall', 'said', 'etern', 'dear', 'friend', 'time', 'done', 'love', 'web', 'look', 'upward', 'poplar', 'tree', 'sway', 'sway', 'summer', 'air', 'valley']"
"['love', 'love', 'love', 'touch', 'lighter', 'hand', 'stretch', 'well', 'look', 'thing', 'eye', 'cardin', 'red', 'sky', 'blue', 'suddenli', 'know', 'know', 'know', 'tast', 'togeth', 'winter', 'light', 'spring', 'weather', 'hand', 'take', 'hand', 'overmuch', 'much', 'bear', 'look', 'eye', 'puls', 'must', 'say', 'must', 'said', 'shut', 'there_', 'arm', 'water', 'free', 'ghastli', 'freedom', 'beauti', 'half', 'golden', 'hurt', 'rememb']"
"['cloud', 'wave', 'cloud', 'wave', 'mother', 'folk', 'live', 'cloud', 'call', 'play', 'time', 'wake', 'till', 'day', 'play', 'golden', 'dawn', 'play', 'silver', 'moon', 'ask', 'get', 'answer', 'come', 'edg', 'earth', 'lift', 'hand', 'sky', 'taken', 'cloud', 'mother', 'wait', 'home', 'say', 'leav', 'come', 'smile', 'float', 'know', 'nicer', 'game', 'shall', 'cloud', 'shall', 'cover', 'hand', 'blue', 'folk', 'live']"
"['grain', 'sand', 'grain', 'sand', 'starri', 'space', 'limit', 'know', 'sun', 'succe', 'sun', 'reason', 'suppos', 'earth', 'countless', 'constel', 'cast', 'million', 'world', 'may', 'god', 'bless', 'blast', 'steer', 'think', 'million', 'god', 'guid', 'vital', 'stream', 'boss', 'show', 'deiti', 'magnitud', 'oppress', 'mind', 'cosmic', 'space', 'swing', 'ultim', 'glad', 'find', 'relief', 'littl', 'look', 'within', 'hollow', 'hand', 'round', 'earth']"
"['sonnet', 'thou', 'must', 'love', 'let', 'nought', 'sonnet', 'thou', 'must', 'love', 'let', 'nought', 'xiv', 'thou', 'must', 'love', 'let', 'nought', 'except', 'love', 'sake', 'say', 'love', 'smile—h', 'look—her', 'way', 'speak', 'gentli', '—for', 'trick', 'thought', 'fall', 'well', 'mine', 'cert', 'brought', 'sens', 'pleasant', 'eas', 'thing', 'belov', 'may', 'chang', 'chang', 'thee', '—and', 'love', 'wrought', 'may', 'unwrought']"
"['last', 'duchess', 'last', 'duchess', 'last', 'duchess', 'paint', 'wall', 'look', 'aliv', 'call', 'piec', 'wonder', 'fr', 'pandolf', 'hand', 'work', 'busili', 'day', 'pleas', 'sit', 'look', 'said', 'fr', 'pandolf', 'design', 'never', 'read', 'stranger', 'like', 'pictur', 'counten', 'depth', 'passion', 'earnest', 'glanc', 'turn', 'sinc', 'none', 'put', 'curtain', 'drawn', 'seem', 'would', 'ask', 'durst', 'glanc', 'came', 'first', 'turn']"
"['fog', 'fog', 'fog', 'come', 'littl', 'cat', 'sit', 'look', 'harbor', 'citi', 'silent', 'haunch', 'move', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['happi', 'man', 'happi', 'man', 'graven', 'line', 'see', 'travel', 'piti', 'though', 'among', 'dead', 'let', 'mourn', 'word', 'children', 'leav', 'behind', 'children', 'kind', 'near', 'wife', 'happi', 'three', 'son', 'marri', 'right', 'son', 'rock', 'night', 'death', 'sorrow', 'never', 'brought', 'caus', 'one', 'unhappi', 'need', 'tear', 'leav', 'full', 'year', 'leav', 'quiet', 'rest', 'region', 'blest', ' ', ' ', ' ']"
"['homag', 'hip', 'homag', 'hip', 'hip', 'big', 'need', 'space', 'move', 'around', 'fit', 'littl', 'petti', 'place', 'hip', 'free', 'like', 'held', 'hip', 'never', 'enslav', 'go', 'want', 'go', 'want', 'hip', 'mighti', 'hip', 'magic', 'known', 'put', 'spell', 'man', 'spin', 'like', 'top', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['sort', 'song', 'sort', 'song', 'let', 'snake', 'wait', 'weed', 'write', 'word', 'slow', 'quick', 'sharp', 'strike', 'quiet', 'wait', 'metaphor', 'reconcil', 'peopl', 'compos', 'idea', 'thing', 'invent', 'saxifrag', 'flower', 'split', 'rock', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['latina', 'time', 'latina', 'time', 'game', 'way', 'slaughter', 'becom', 'end', 'acta', 'est', 'fabula', 'plaudit', 'play', 'perform', 'applaud', 'sure', 'less', 'obviou', 'way', 'exist', 'dark', 'seek', 'manipul', 'us', 'actu', 'non', 'facit', 'reum', 'nisi', 'men', 'sit', 'act', 'guilti', 'unless', 'mind', 'also', 'special', 'princess', 'prize', 'game', 'never', 'buy', 'anoth', 'one', 'ali', 'grave', 'noth', 'heavi', 'wing']"
"['supermarket', 'california', 'supermarket', 'california', 'thought', 'tonight', 'walt', 'whitman', 'walk', 'street', 'tree', 'headach', 'look', 'full', 'hungri', 'fatigu', 'shop', 'imag', 'went', 'neon', 'fruit', 'supermarket', 'dream', 'enumer', 'peach', 'penumbra', 'whole', 'famili', 'shop', 'night', 'aisl', 'full', 'husband', 'wive', 'avocado', 'babi', 'tomato', 'garcia', 'lorca', 'watermelon', 'saw', 'walt', 'whitman', 'childless', 'lone', 'old', 'grubber', 'poke', 'among', 'meat']"
"['sea', 'fever', 'sea', 'fever', 'font', 'color=', 'red', 'b', 'text', 'poem', 'could', 'publish', 'copyright', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['arrow', 'song', 'arrow', 'song', 'shot', 'arrow', 'air', 'fell', 'earth', 'knew', 'swiftli', 'flew', 'sight', 'could', 'follow', 'breath', 'song', 'air', 'fell', 'earth', 'knew', 'sight', 'keen', 'strong', 'follow', 'flight', 'song', 'long', 'long', 'afterward', 'oak', 'found', 'arrow', 'still', 'unbrok', 'song', 'begin', 'end', 'found', 'heart', 'friend', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['walk', 'walk', 'eye', 'alreadi', 'touch', 'sunni', 'go', 'far', 'ahead', 'road', 'grasp', 'grasp', 'inner', 'light', 'even', 'charg', 'us', 'even', 'reach', 'someth', 'els', 'hardli', 'sens', 'alreadi', 'gestur', 'wave', 'us', 'answer', 'wave', 'feel', 'wind', 'translat', 'robert', 'bli', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['tarantella', 'tarantella', 'rememb', 'inn', 'miranda', 'rememb', 'inn', 'ted', 'spread', 'straw', 'bed', 'flea', 'teas', 'high', 'pyrene', 'wine', 'tast', 'tar', 'cheer', 'jeer', 'young', 'mulet', 'vine', 'dark', 'veranda', 'rememb', 'inn', 'miranda', 'rememb', 'inn', 'cheer', 'jeer', 'young', 'mulet', 'got', 'penni', 'pay', 'hammer', 'door', 'din', 'hip', 'hop', 'hap', 'clap', 'hand', 'swirl', 'twirl', 'girl', 'gone', 'chanc']"
"['sonnet', 'love', 'thee', 'let', 'count', 'way', 'sonnet', 'love', 'thee', 'let', 'count', 'way', 'xliii', 'love', 'thee', 'let', 'count', 'love', 'thee', 'depth', 'breadth', 'height', 'soul', 'reach', 'feel', 'sight', 'end', 'ideal', 'love', 'thee', 'level', 'everyday', 'quiet', 'need', 'sun', 'love', 'thee', 'freeli', 'men', 'strive', 'right', 'love', 'thee', 'pure', 'turn', 'love', 'thee', 'passion', 'put', 'use']"
"['expect', 'noth', 'expect', 'noth', 'expect', 'noth', 'live', 'frugal', 'becom', 'stranger', 'need', 'piti', 'compass', 'freeli', 'given', 'take', 'enough', 'stop', 'short', 'urg', 'plead', 'purg', 'away', 'wish', 'noth', 'larger', 'small', 'heart', 'greater', 'star', 'tame', 'wild', 'disappoint', 'caress', 'unmov', 'cold', 'make', 'parka', 'discov', 'reason', 'tini', 'human', 'midget', 'exist', 'scare', 'unwis', 'expect', 'noth', 'live', 'frugal']"
"['knoxvil', 'tennesse', 'knoxvil', 'tennesse', 'alway', 'like', 'summer', 'best', 'eat', 'fresh', 'corn', 'daddi', 'garden', 'okra', 'green', 'cabbag', 'lot', 'barbequ', 'buttermilk', 'homemad', 'church', 'picnic', 'listen', 'gospel', 'music', 'outsid', 'church', 'homecom', 'go', 'mountain', 'grandmoth', 'go', 'barefoot', 'warm', 'time', 'go', 'bed', 'sleep', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['dream', 'lie', 'dead', 'dream', 'lie', 'dead', 'dream', 'lie', 'dead', 'may', 'softli', 'go', 'place', 'turn', 'away', 'eye', 'seek', 'know', 'look', 'die', 'importun', 'life', 'life', 'walk', 'woe', 'littl', 'let', 'step', 'slow', 'merci', 'sweetli', 'wise', 'word', 'hope', 'spring', 'tender', 'sky', 'dream', 'lie', 'dead', 'mourner', 'know', 'whenev', 'one', 'drift', 'petal', 'leav', 'though', 'white', 'bloom']"
"['love', 'love', 'love', 'love', 'love', 'love', 'great', 'ach', 'heart', 'wrung', 'hand', 'silenc', 'long', 'life', 'life', 'upon', 'moorland', 'bare', 'see', 'love', 'come', 'see', 'love', 'depart', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['moment', 'indulg', 'moment', 'indulg', 'ask', 'moment', 'indulg', 'sit', 'thi', 'side', 'work', 'hand', 'finish', 'afterward', 'away', 'sight', 'thi', 'face', 'heart', 'know', 'rest', 'respit', 'work', 'becom', 'endless', 'toil', 'shoreless', 'sea', 'toil', 'today', 'summer', 'come', 'window', 'sigh', 'murmur', 'bee', 'pli', 'minstrelsi', 'court', 'flower', 'grove', 'time', 'sit', 'quit', 'face', 'face', 'thee', 'sing', 'dedic', 'life']"
"['hero', 'hero', 'three', 'time', 'lust', 'kill', 'clutch', 'throat', 'young', 'fair', 'squeez', 'might', 'breath', 'linger', 'three', 'time', 'drove', 'demon', 'though', 'brow', 'evil', 'sweat', 'yet', 'know', 'beyond', 'doubt', 'get', 'yet', 'get', 'know', 'mad', 'ought', 'tell', 'doctor', 'let', 'care', 'confin', 'pad', 'cell', 'never', 'never', 'set', 'free', 'oh', 'cruel', 'would', 'young', 'come', 'yet', 'dim']"
"['swing', 'swing', 'like', 'go', 'swing', 'air', 'blue', 'oh', 'think', 'pleasantest', 'thing', 'ever', 'child', 'air', 'wall', 'till', 'see', 'wide', 'river', 'tree', 'cattl', 'countrysid', 'till', 'look', 'garden', 'green', 'roof', 'brown', 'air', 'go', 'fli', 'air', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['bell', 'toll', 'bell', 'toll', 'perchanc', 'bell', 'toll', 'may', 'ill', 'know', 'toll', 'perchanc', 'may', 'think', 'much', 'better', 'see', 'state', 'may', 'caus', 'toll', 'know', 'church', 'cathol', 'univers', 'action', 'belong', 'baptiz', 'child', 'action', 'concern', 'child', 'therebi', 'connect', 'bodi', 'head', 'ingraft', 'bodi', 'whereof', 'member', 'buri', 'man', 'action', 'concern', 'mankind', 'one', 'author', 'one', 'volum', 'one']"
"['prayer', 'birth', 'prayer', 'birth', 'yet', 'born', 'hear', 'let', 'bloodsuck', 'bat', 'rat', 'stoat', 'ghoul', 'come', 'near', 'yet', 'born', 'consol', 'fear', 'human', 'race', 'may', 'tall', 'wall', 'wall', 'strong', 'drug', 'dope', 'wise', 'lie', 'lure', 'black', 'rack', 'rack', 'roll', 'yet', 'born', 'provid', 'water', 'dandl', 'grass', 'grow', 'tree', 'talk', 'sky', 'sing', 'bird', 'white', 'light', 'back']"
"['strang', 'wild', 'song', 'strang', 'wild', 'song', 'thought', 'saw', 'eleph', 'practis', 'fife', 'look', 'found', 'letter', 'length', 'realiz', 'said', 'bitter', 'life', 'thought', 'saw', 'buffalo', 'upon', 'look', 'found', 'sister', 'husband', 'leav', 'hous', 'said', 'send', 'polic', 'thought', 'saw', 'rattlesnak', 'question', 'greek', 'look', 'found', 'middl', 'next', 'one', 'thing', 'regret', 'said', 'speak', 'thought', 'saw', 'banker', 'clerk']"
"['charg', 'light', 'brigad', 'charg', 'light', 'brigad', 'half', 'leagu', 'half', 'leagu', 'half', 'leagu', 'onward', 'valley', 'death', 'rode', 'six', 'hundr', 'light', 'brigad', 'charg', 'gun', 'said', 'valley', 'death', 'rode', 'six', 'hundr', 'light', 'brigad', 'man', 'dismay', 'tho', 'soldier', 'knew', 'one', 'blunder', 'make', 'repli', 'reason', 'die', 'valley', 'death', 'rode', 'six', 'hundr', 'cannon', 'right', 'cannon', 'left']"
"['girl', 'girl', 'tree', 'enter', 'hand', 'sap', 'ascend', 'arm', 'tree', 'grown', 'breast', 'downward', 'branch', 'grow', 'like', 'tree', 'moss', 'violet', 'wind', 'child', 'high', 'folli', 'world', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
